id,created_at,text,location,city
T2019_00257,2019-01-30T14,RECOM SOLAR ACADEMY: LESSON 1 Let's find out together the most interesting facts about solar energy!  #recomsolar #recom #pv #pvmodules #pvpanels #solarpanel #pvpanel #solarenergy #greenenergy #greengoals #changingtheworld #letsgosolar #history #academy,"Dusseldorf, Germany",Dusseldorf
T2015_03687,2015-12-16T11,auch Weltmarktführer @[REDACTED] muss sich an deutsches AGB-Recht halten:@[REDACTED] @[REDACTED] @[REDACTED],"Dusseldorf, Germany",Dusseldorf
T2019_01981,2019-10-07T07,"""Renewable energy to fight rural exodus""  :Spain: @[REDACTED] to build 32 Wind (1,3 GW) + 34 solar parcs (1,6 GW) in Aragon: - 12000 direct and indirect jobs during construction - 450 permanent jobs - 2,4bn € total investment - 400m € revenue for region","Dusseldorf, Germany",Dusseldorf
T2019_00421,2019-02-20T07,“PV set to overtake wind in new capacity by 2023” says a new report#solarenergy #WindEnergy #renewables #EnergyTransition #futureofenergy #cleantech #energytech,"Dusseldorf, Germany",Dusseldorf
T2018_03276,2018-11-26T16,Solar and Onshore Wind Now Cheapest Source Of New Bulk Power | CleanTechnica#futureofenergy #RenewableEnergy #GreenEnergy #solarenergy #windenergy,"Dusseldorf, Germany",Dusseldorf
T2022_00481,2022-04-29T05,"n the Greek town of Kozani, near Greece's biggest oil refiner Hellenic Petroleum, the largest double-sided #solar farm has recently opened :thumbs_up:","Dusseldorf, Germany",Dusseldorf
T2020_02225,2020-11-10T13,"The challenge of inconsistent flow of wind and solar energy is getting help from artificial intelligence, helping companies predict and adapt, saving them money. Interesting article by @[REDACTED]. #sustainability #solarenergy #ai","Dusseldorf, Germany",Dusseldorf
T2017_00830,2017-03-25T06,Germany#s next big #Energiewende-step supporting solar power #tenantsupply: 2-4 €/Cent per kWh!@[REDACTED] @[REDACTED],"Dusseldorf, Germany",Dusseldorf
T2019_00833,2019-04-25T06,Über Ostern gab´s rekordverdächtige Erzeugung von Solar- u Windenergie und negative Preise auf dem Großhandelsmarkt. Und was haben private Haushalte und Mieter (ohne eigene PV) davon?  Großhandels- und Retailmarkt müssen sich endlich näher kommen!  @[REDACTED] @[REDACTED],"Dusseldorf, Germany",Dusseldorf
T2020_01420,2020-08-06T07,The July figures also show that diversification of #investments pays off.#cleanenergy #renewables #windenenergy #solar #energy #assets #assetmanagement #photovoltaics #RenewableEnergy #ClimateChange,"Dusseldorf, Germany",Dusseldorf
T2021_02046,2021-11-26T20,Was in DE immer wieder bei #Energiewende vergessen wird: Neben Netzen ist der dezentrale Ausbau von #Solar #pv #wind #wka in den Kommunen entscheidend für Arbeitsplätze VersorgungsSicherheit Innovationen Also bitte nicht das Lied der großen Energiekonzerne singen. @[REDACTED] @[REDACTED],"Dusseldorf, Germany",Dusseldorf
T2018_01214,2018-04-13T08,"32 : 0 - Solar takes it ALL in Germany’s first joint solar and onshore wind auction:  - 32 PV projects awarded (210 MW) at 4,67 Ct/kWh average  - Lowest awarded bid: 3,96 Ct/kWh, highest awarded bid: 5,76 Ct/kWh.  - 54 bids in total: 18 wind, 36 PV.@[REDACTED]","Dusseldorf, Germany",Dusseldorf
T2018_03051,2018-11-01T07,“Solar currently leads the way for all planned US microgrid capacity ”  #solarpower #RenewableEnergy #cleantech #futureofenergy #energytech #grid,"Dusseldorf, Germany",Dusseldorf
T2015_01893,2015-06-13T17,"Just loved ""Solar Power Sessions 713 - Suzy Solar + Mike Lockin + Mart De S..."" by Suzy Solar on @[REDACTED]","Dusseldorf, Germany",Dusseldorf
T2016_02285,2016-07-25T02,"Obama hilft einkommensschwachen Haushalten ""to go solar"": 1 GW bis 2020. #EnergyDemocracy.@[REDACTED] #Prosumer","Dusseldorf, Germany",Dusseldorf
T2020_01376,2020-07-30T13,Hundreds of our sites are powered by #renewable energy through on-mast turbines and solar panels which reduce carbon emissions.   Find out more below :backhand_index_pointing_down:,"Dusseldorf, Germany",Dusseldorf
T2020_01519,2020-08-17T11,interesting finding: COVID -greater-than less transport -greater-than less air pollution -greater-than more solar power,"Dusseldorf, Germany",Dusseldorf
T2018_01250,2018-04-18T12,"""ISR goes Green"" Project Goes into the Next Phase! It’s official! Our ""ISR goes Green"" project is going into the next round: Two solar panels have been successfully set up and have been tested by the students during lessons. #solar #energy #itscooltobegood #greenenergy #ISR","Dusseldorf, Germany",Dusseldorf
T2022_00806,2022-07-15T16,"Two French companies, #BNPParibas and #EDF ENR, are collaborating to issue the first distributed bond on the blockchain in the form of #tokens. The 2 entities wish to simplify the financing of small ecological projects, especially those focused on solar energy.","Dusseldorf, Germany",Dusseldorf
T2021_02087,2021-12-06T16,Tesla is under SEC investigation over how it handled fire risk with its solar power systems #tesla #eCar,"Leipzig, Germany",Leipzig
T2017_01010,2017-04-14T09,And this was already 5 months ago: Solar power is now the cheapest form of energy in almost 60 countries -,"Leipzig, Germany",Leipzig
T2013_02792,2013-10-08T22,"Our article in @[REDACTED] on xenon and LED solar simulators generated a lot of interesting discussions. Thanks for this, pv magazine!","Leipzig, Germany",Leipzig
T2021_01127,2021-06-22T10,"Tesla signs deal with new home builder to outfit whole community with solar, Powerwall, and chargers #tesla #eCar","Leipzig, Germany",Leipzig
T2014_00226,2014-01-29T08,@[REDACTED]: Wanted to install a solar panel. People kept telling me power supply would improve ~ Horseshit! I've not seen light for 28 days,"Leipzig, Germany",Leipzig
T2021_00781,2021-05-06T08,"I just don't get this: Toyota does on-site green (solar) hydrogen production to power fuel cell forklifts. This is the perfect example where a battery swapping system would be exactly as comfortable, but at least 5 times more efficient. :eyes: @[REDACTED]","Leipzig, Germany",Leipzig
T2014_02643,2014-09-30T21,"Interessante Geschichte.  Nun fehlt nur noch die Ausrüstung der Busse mit Solar-Panels auf dem Dach, sowie die... [URL]","Leipzig, Germany",Leipzig
T2021_00421,2021-03-12T20,"Modded Minecraft: Ich brauche Strom, weil die Solar-Panels nicht mehr genug liefern. Ich hätte gern etwas regeneratives. Und so finde ich heraus dass man z.B. aus Kartoffeln in einem Crusher Biofuel herstellen kann.","Leipzig, Germany",Leipzig
T2019_01429,2019-07-18T22,Tesla opens new V3 Supercharger with solar and battery – looks like EV charging station of the future #tesla #eCar,"Leipzig, Germany",Leipzig
T2019_00844,2019-04-27T07,"La ""guerra"" de los lobbys de las energías renovables:  Solar Energy Threatened in State Known for Eco-Friendly Fuel","Leipzig, Germany",Leipzig
T2021_01923,2021-10-31T09,"The story of solar power is pretty nuts when you think about it: Since before people existed, our planet has been bombarded with this amazing energy, every single day. :thread:","Leipzig, Germany",Leipzig
T2014_00732,2014-03-24T10,"Gelsenkirchen, 24. März 2014 ---- Die abakus solar AG bietet neben einem Intensiv-Anlagencheck und einer... [URL]","Leipzig, Germany",Leipzig
T2017_03927,2017-12-01T14,"EGEB: 1GW/yr Solar Club expands, drones inspect wind farm, solar cell laser beams, more #tesla #eCar","Leipzig, Germany",Leipzig
T2020_01112,2020-06-25T20,"Longi, Canadian Solar, JA Solar and others try to promote M10 wafer size (182mmx182mm) as new standard size in the #solarpv industry. This is in response to Zhonghuan Semiconductor which promotes the move to M12 wafer size (210mmx210mm).","Leipzig, Germany",Leipzig
T2022_00409,2022-04-15T19,"Migrate to self-sustaining power with these solar panel deals from $110, more in New Green Deals #tesla #eCar","Leipzig, Germany",Leipzig
T2019_01111,2019-06-07T12,"EGEB: Spain utility eyes Europe’s largest solar farm, 2 GW floating solar, hybrid energy park, and more #tesla #eCar","Leipzig, Germany",Leipzig
T2019_01230,2019-06-26T12,"EGEB: Largest US solar plant planned for Nevada, new method to purify water with solar energy, more #tesla #eCar","Leipzig, Germany",Leipzig
T2015_03652,2015-12-13T12,"34 Fact: I went to a green elementary school, we had sheep and rabbits and built solar panels to heat our pond.","Leipzig, Germany",Leipzig
T2022_00456,2022-04-26T09,Review: Lion Energy Safari ME gives your home (or off-grid site) a massive battery and solar panel package #tesla #eCar,"Leipzig, Germany",Leipzig
T2020_02437,2020-12-07T16,"Aptera unveils super-efficient electric car with up to 1,000 miles of range and solar power #tesla #eCar","Leipzig, Germany",Leipzig
T2018_01197,2018-04-11T08,BayWa r.e. realisiert südlich von Sevilla einen 170 MW-Solarpark komplett ohne staatliche Förderung. 'Don Rodrigo' wird das erste #PPA-Projekt in Spanien mit einer 15jährigen Laufzeit #PV #Solar -,"Leipzig, Germany",Leipzig
T2019_01990,2019-10-07T20,"EGEB: Ecuador scraps fuel subsidies, so what about its green energy? Dulles may go big on solar, more #tesla #eCar","Leipzig, Germany",Leipzig
T2021_02141,2021-12-17T09,Aquí tienen los miles de puestos de trabajo que iban a traer los parques solares -greater-than  New system will use drones to clean hard-to-reach solar panels,"Leipzig, Germany",Leipzig
T2020_02059,2020-10-21T22,"Tesla claims solar roof install in less than 2 days, finally accelerates solar power deployment #tesla #eCar","Leipzig, Germany",Leipzig
T2019_00786,2019-04-16T12,"EGEB: Starbucks solar stores, Iowa voters on climate, crowdfunding a wind farm, and more #tesla #eCar","Leipzig, Germany",Leipzig
T2014_00629,2014-03-11T09,It’s sunny again. Solar power generation is expected to exceed 20 GW/hour for the third day. [URL] [URL],"Leipzig, Germany",Leipzig
T2019_01277,2019-07-02T17,"Jackery’s new solar-compatible power stations start at $179, more in today’s Green Deals #tesla #eCar","Leipzig, Germany",Leipzig
T2018_00544,2018-02-16T18,One amazing deed at a time :)   Teenager delivers hundreds of solar lamps to Puerto Ricans living without power,"Leipzig, Germany",Leipzig
T2018_00629,2018-02-22T14,"EGEB: 138GW of solar power in 2018?, California net zero residential after 2020, Trump Tariff attacked, more #tesla #eCar","Leipzig, Germany",Leipzig
T2017_03209,2017-10-04T20,"US Dept. of Energy’s Solar Decathlon runs Oct 5-15 in Denver, Colorado; free public attendance #tesla #eCar","Leipzig, Germany",Leipzig
T2021_00545,2021-03-31T17,"Green Deals: Illuminate your outdoor space with this $15 solar-powered LED light at 50% off, more #tesla #eCar","Leipzig, Germany",Leipzig
T2017_00696,2017-03-15T09,Now available on #EEX #Transparency Platform: #Eurowind wind&amp;solar power data for #German &amp; #Austrian market area &gt;,"Leipzig, Germany",Leipzig
T2018_02402,2018-08-27T15,"This new camper for electric cars has its own battery pack, electric motors, and solar panels #tesla #eCar","Leipzig, Germany",Leipzig
T2016_03046,2016-09-26T23,Solar Impulse developing a solar-powered satellite to provide affordable connectivity to the masses #tesla #eCar,"Leipzig, Germany",Leipzig
T2014_00475,2014-02-22T11,Large Andasol 3 Parabolic Solar Plant Losing Tens Of Millions After Broke Spain Eliminates Green Energy Subsidies [URL],"Leipzig, Germany",Leipzig
T2019_00865,2019-05-02T13,"EGEB: ‘Public Energy Enemy No. 1,’ California hydro concerns, UK’s largest solar carport, and more #tesla #eCar","Leipzig, Germany",Leipzig
T2019_01500,2019-07-30T12,"EGEB: Australia as renewable leader, North Dakota’s first solar farm, Scottish wind, and more #tesla #eCar","Leipzig, Germany",Leipzig
T2018_02564,2018-09-13T07,"BMW says EV owners can turn i3 into ‘cash cow’, use more solar power with controllable load tech #tesla #eCar","Leipzig, Germany",Leipzig
T2017_03090,2017-09-25T13,EGEB: Musk not so crazy; SolarCity pays Feds $29.5M; Scared of used solar panels?; more #tesla #eCar,"Leipzig, Germany",Leipzig
T2019_01213,2019-06-24T13,"EGEB: NJ to get biggest offshore wind farm, solar farm’s ‘avian incident,’ carbon-free UK power #tesla #eCar","Leipzig, Germany",Leipzig
T2017_03802,2017-11-22T20,Major wind (and solar) power deals on hold while US politicians argue tax laws – $50 billion at risk #tesla #eCar,"Leipzig, Germany",Leipzig
T2019_02529,2019-12-30T16,Hey @[REDACTED] @[REDACTED] @[REDACTED] @[REDACTED] @[REDACTED] @[REDACTED] What about suporting an open source electric car with self charging via integrated solar panels?#sion #SonoMotors #staysono,"Leipzig, Germany",Leipzig
T2019_01200,2019-06-21T12,"EGEB: First solar-powered US airport, solar prediction software, EPA’s rule faces lawsuits, and more #tesla #eCar","Leipzig, Germany",Leipzig
T2017_01429,2017-05-23T12,Cleantech Revolution Tour – Electric Vehicle &amp; Solar Energy Conferences -Honored to be one of two women panelis...,"Leipzig, Germany",Leipzig
T2018_01571,2018-05-24T13,"EGEB: New solar tech harvest rain motion energy, Edmonton may go 100% green, DOE reveals a new concentrated solar power project #tesla #eCar","Leipzig, Germany",Leipzig
T2018_01560,2018-05-23T13,"EGEB: New single solar/storage system, RMI reports renewable energy threaten gas, Scandinavia could go 100% green says study #tesla #eCar","Leipzig, Germany",Leipzig
T2019_01349,2019-07-10T12,"EGEB: Florida utilities criticized for state home solar issues, global wind power outlook, and more #tesla #eCar","Leipzig, Germany",Leipzig
T2017_00215,2017-01-20T14,"Electrek green energy brief: $200B in Green Bonds, CA vote Time of Use rates, Community Solar, more #tesla #eCar","Leipzig, Germany",Leipzig
T2019_02284,2019-11-17T08,"Poco a poco. Ojala pronto! -greater-than  Scientists say they’ve figured out how to store solar power for decades, a major energy breakthroughvia @[REDACTED]","Leipzig, Germany",Leipzig
T2017_01272,2017-05-12T10,"Trump promised to bring back coal #jobs. But ""today’s #energy jobs are in #solar."" Learn more:(via @[REDACTED])","Leipzig, Germany",Leipzig
T2019_02371,2019-12-01T16,#50Millionen in #30Tagen - die @[REDACTED]  #Challenge. #SonoMotors benötigt Kapital und zählt erneut auf die Unterstützung der #Community zur Realisierung des #Solar-Elektroautos. Wird das gelingen? #Elektroauto #Sion #Startup #Crowdfunding #Kapital,"Leipzig, Germany",Leipzig
T2018_01223,2018-04-16T09,Solar schlägt Wind -  #Bundesnetzagentur gibt Ergebnisse der ersten Gemeinsamen #Ausschreibung für #Wind und #PV bekannt,"Leipzig, Germany",Leipzig
T2019_00614,2019-03-21T13,"EGEB: Midwest wind 4GW DC transmission line, BP going Solar, living near turbines, more #tesla #eCar","Leipzig, Germany",Leipzig
T2017_02862,2017-09-07T13,EGEB: Solar power algorithm; Dragonfly hackers lay in wait; wind power in rural USA; more #tesla #eCar,"Leipzig, Germany",Leipzig
T2017_03413,2017-10-19T18,SunPower’s high efficiency solar panels win 500MW+ worth of French national bids during complex year #tesla #eCar,"Leipzig, Germany",Leipzig
T2017_03895,2017-11-29T22,Solar powered smart windows break 11% efficiency – enough to generate more than 80% of US electricity #tesla #eCar,"Leipzig, Germany",Leipzig
T2021_01849,2021-10-14T14,"Jackery 1500 review: A giant solar generator to charge my power tools, e-bike, e-truck, and more! #tesla #eCar","Leipzig, Germany",Leipzig
T2018_02189,2018-08-03T09,"What a summer! In July 2018, #solar #power production on the #EEX #Transparency Platform peaked at 6.17 TWh. To see the expected and produced energy production from solar, just visit the platform:#heatwave #renewables","Leipzig, Germany",Leipzig
T2016_01531,2016-05-15T16,"Solar prices set to fall 33% – Santa Monica says for every home and office, a solar power plant #tesla #eCar","Leipzig, Germany",Leipzig
T2014_02623,2014-09-29T20,"City schools to get 24 new solar panels as part of One City, Built to Last, de Blasio announced Monday morning [URL]","Leipzig, Germany",Leipzig
T2017_01100,2017-04-26T13,"EGEB: Coal strip mine going solar, Trina selling bifacial PERC panels, Supreme Court vs Trump, more #tesla #eCar","Leipzig, Germany",Leipzig
T2020_02476,2020-12-11T16,"new website online. now you can find all our products. by the way, almost every third #solar cell sees Wavelabs light before it sees the real sun. glad to contribute our share to energy transition. #LED #solarsimulator #ivtester #solarcells #photovoltaics","Leipzig, Germany",Leipzig
T2021_00777,2021-05-05T20,Tesla Powerwall owner shows how the battery system can withstand 48-hour outage with solar power #tesla #eCar,"Leipzig, Germany",Leipzig
T2013_02853,2013-10-16T09,Dank toller Sachspenden werden Ende November mit DHL die ersten Solar-Module und mobilen Solar-Ladegeräte in die... [URL],"Leipzig, Germany",Leipzig
T2018_02841,2018-10-08T22,Driving to the South Pole in a solar powered electric vehicle made of 3D printed garbage #tesla #eCar,"Leipzig, Germany",Leipzig
T2015_03364,2015-11-17T18,New Yorkers who don't have solar panels on their roofs could soon get access through new company @[REDACTED],"Leipzig, Germany",Leipzig
T2019_01416,2019-07-17T13,"EGEB: Fossil fuels return on investment lower than believed, solar-powered concert hall, Scottish wind #tesla #eCar","Leipzig, Germany",Leipzig
T2017_01182,2017-05-04T09,Tesla officials visit Argentina’s Governor of Salta for solar+storage projects and sourcing lithium #tesla #eCar,"Leipzig, Germany",Leipzig
T2017_01720,2017-06-14T13,"EGEB: Steel Pulse to Tesla Solar Roof, $1B green Apple bond, electric power grid digital weapons, etc #tesla #eCar","Leipzig, Germany",Leipzig
T2013_02555,2013-09-13T08,New paper finds 'up to 30% discrepancy between modeled and observed solar energy absorbed by the atmosphere' [URL],"Leipzig, Germany",Leipzig
T2017_00349,2017-02-02T14,"Electrek green energy brief: Solar to 2 cents/kWh in Saudi Arabia, Sunshot $30M in grants, more #tesla #eCar","Leipzig, Germany",Leipzig
T2018_01582,2018-05-25T13,"EGEB: 2 offshore wind mega-projects awarded on East coast, Trump’s tariffs hit Canadian Solar, last call for cheapest upgraded turbines #tesla #eCar","Leipzig, Germany",Leipzig
T2019_01151,2019-06-14T19,"Podcast: Tesla battery cell production, 400-mile range electric car, solar roof V3, and more #tesla #eCar","Leipzig, Germany",Leipzig
T2021_00078,2021-01-12T05,"What’s driving the massive #solar cell production line expansion? It’s mainly the increase in efficiency, says @[REDACTED] #renewables","Leipzig, Germany",Leipzig
T2017_00988,2017-04-11T14,Nicht vergessen: Infoveranstaltung der SMP Solar Energy GmbH am [PHONE] auf den KoiHof Heiko Lange. 10 - 15...,"Leipzig, Germany",Leipzig
T2019_01191,2019-06-20T13,"EGEB: Self-healing for perovskite solar cells, clean energy corporate structure bill, and more #tesla #eCar","Leipzig, Germany",Leipzig
T2021_00387,2021-03-08T07,How many km2 of solar panels in Spain and how much battery backup would it take to power Germanyvia @[REDACTED],"Leipzig, Germany",Leipzig
T2019_01098,2019-06-06T12,"EGEB: California’s solar surplus, UK solar, Australian project could add largest battery #tesla #eCar","Leipzig, Germany",Leipzig
T2015_03695,2015-12-16T19,Lawmakers reportedly reached a deal on 5 years extension of 30% tax credits for solar energy #tesla #eCar,"Leipzig, Germany",Leipzig
T2013_02990,2013-10-30T09,I am totally pro-solar power but I think a lot of us forget that  modern renewable energy technologies are not... [URL],"Leipzig, Germany",Leipzig
T2016_01169,2016-04-12T19,"Green Deals: Aukey 12000mAh Solar Dual-USB Power Bank $25 Prime shipped (Reg. $30+), more #tesla #eCar","Leipzig, Germany",Leipzig
T2015_02461,2015-08-03T20,"Sí, han leído bien : solo el 3,3% de la energía producida en Alemania procede de plantas solares+eólicas.","Leipzig, Germany",Leipzig
T2016_02747,2016-09-02T18,"All-electric and solar-powered car successfully crowdfunded, Sono Motors aims for deliveries in 2018 #tesla #eCar","Leipzig, Germany",Leipzig
T2022_00757,2022-07-06T17,"Countries tend to supply electricity through wind farms, nuclear, solar, water, and fossil fuel power plants. :high_voltage:  We have chosen to support green energy as it is an unlimited resource and good for the environment. :deciduous_tree:  :globe_with_meridians: Learn More:","Leipzig, Germany",Leipzig
T2018_01679,2018-06-05T07,"With the sun up high in the sky #solar energy production peaks. #EEX #Transparency Platform’s top 3 records: 2018 28,824 MW | 2017 27,821 MW | 2016 26,252 MW. To the data:","Leipzig, Germany",Leipzig
T2019_01434,2019-07-19T12,"EGEB: Georgia Republicans increase solar, unconventional battery storage, NY offshore wind contracts #tesla #eCar","Leipzig, Germany",Leipzig
T2016_03831,2016-12-06T12,Tesla’s SolarCity starts hiring production worker at its ‘Gigafactory’ for solar panels #tesla #eCar,"Leipzig, Germany",Leipzig
T2019_00986,2019-05-21T13,"EGEB: Minnesota’s Xcel Energy to close coal and add solar, big Kansas wind project, and more #tesla #eCar","Leipzig, Germany",Leipzig
T2020_02306,2020-11-20T15,Tesla Solar Roof is going to power smart neighborhood project – making Elon Musk’s vision come true #tesla #eCar,"Leipzig, Germany",Leipzig
T2017_01846,2017-06-25T06,"Evaluation of a proposal for reliable low-cost grid power with 100% wind, water and solarCc @[REDACTED] @[REDACTED]","Leipzig, Germany",Leipzig
T2016_02049,2016-07-04T15,SolarCity pushing industry to 40% increase in useful lifetime of solar power installations #tesla #eCar,"Leipzig, Germany",Leipzig
T2017_04076,2017-12-13T17,Solar + batteries prepping to take over 10GW of US natural gas peaker power plant market #tesla #eCar,"Leipzig, Germany",Leipzig
T2019_01169,2019-06-18T12,"EGEB: NJ back in clean energy program, Irish wind potential, solar-powered gondola, and more #tesla #eCar","Leipzig, Germany",Leipzig
T2017_02518,2017-08-10T13,EGEB: NASA (not Tesla) Solar Roof from 1977;  Arizona energy storage instead of powerlines; more #tesla #eCar,"Leipzig, Germany",Leipzig
T2019_01082,2019-06-04T18,"Jackery’s Portable Power Station 240 can be charged via solar, now $200 (Reg. $250), more #tesla #eCar","Leipzig, Germany",Leipzig
T2014_03378,2014-11-26T09,"Gelsenkirchen, [PHONE] abakus solar AG plans to install solar power projects in Germany in 2015 again. The... [URL]","Leipzig, Germany",Leipzig
T2021_01712,2021-09-18T20,"EcoFlow off-grid portable power stations and solar panels up to $350 off, deals from $299 #tesla #eCar","Leipzig, Germany",Leipzig
T2020_00327,2020-02-21T10,Tesla partners with solar firm and Atlassian founder to quickly deploy energy systems to help bushfire communities #tesla #eCar,"Leipzig, Germany",Leipzig
T2019_01491,2019-07-29T12,"EGEB: Largest US wind/solar/storage project set for Oklahoma, energy efficiency bill, and more #tesla #eCar","Leipzig, Germany",Leipzig
T2013_00331,2013-02-01T12,"Now even drug barons are going green as police raid solar-powered cannabis factory growing £500,000 ... [URL] jajajajajaja","Leipzig, Germany",Leipzig
T2013_01663,2013-06-10T07,También lo habíamos dicho: esto es una RUINA! Desertec abandons Sahara solar power export dream | EurActiv: [URL],"Leipzig, Germany",Leipzig
T2017_01928,2017-06-29T12,Jetzt auf unserer Homepage Ihre PV-Anlage detailliert planen. Mit dem Solarrechner von #ibc-solar!...,"Leipzig, Germany",Leipzig
T2016_03372,2016-10-20T17,"Target passes Walmart as top US corporate installer of solar power, Ikea lights 90%+ of stores #tesla #eCar","Leipzig, Germany",Leipzig
T2018_00518,2018-02-15T14,"EGEB: State level solar power rankings, Tesla fights Australia, 50MW wind turbine blade moving along, more #tesla #eCar","Leipzig, Germany",Leipzig
T2018_01552,2018-05-22T06,The challenges and potential rewards of transitioning to concentrated #solar power to desalinate seawater | #water #desalination,"Leipzig, Germany",Leipzig
T2019_01138,2019-06-13T12,"EGEB: Southwest best for solar, France boosts wind targets, solar-powered theme park, and more #tesla #eCar","Leipzig, Germany",Leipzig
T2019_02136,2019-10-26T16,"Buena pregunta! -greater-than If Solar Panels Are So Clean, Why Do They Produce So Much Toxic Waste? via @[REDACTED]","Leipzig, Germany",Leipzig
T2017_03656,2017-11-11T15,"Welcome to the official Twitter page of Transparent Solar, the main information portal and platform for transparent solar technologies like transparent solar cells, solar panels, solar windows and other solar glass products. #transparentsolar #solarglass #solarwindows #solarcity","Leipzig, Germany",Leipzig
T2017_03370,2017-10-17T14,"Winning Swiss solar powered ‘Solar Decathlon’ home wants to feed, clean and protect you #tesla #eCar","Leipzig, Germany",Leipzig
T2019_01554,2019-08-07T19,PRAISE THE SUN!  Burn your enemies where they stand with today's Solar Elemental Buff. :minus::minus::minus::minus::minus::minus: MmonsteR - your best Destiny 2 boost and power leveling service :minus::minus::minus::minus::minus::minus: :right_arrow::minus::minus::minus::minus::minus::minus: #destiny2 #destiny #boost #mmonster #destinyboosting,"Leipzig, Germany",Leipzig
T2019_01397,2019-07-15T12,"EGEB: A solar system that delivers electricity at night, solar panels in Fortnite, and more #tesla #eCar","Leipzig, Germany",Leipzig
T2018_00403,2018-02-05T14,"EGEB: South Australia-Tesla fall madly in love, N-type solar cells rise, Heraeus’ silver power, more #tesla #eCar","Leipzig, Germany",Leipzig
T2016_01188,2016-04-13T19,"Green Deals: Esky Solar/Handcrank Radio + LED Flashlight + 1000mAh Power Bank $18 (Reg. $22), more #tesla #eCar","Leipzig, Germany",Leipzig
T2020_02104,2020-10-27T10,Tesla (TSLA) launches new ‘Energy Plan’ to offer low electricity rates with solar and Powerwall VPP #tesla #eCar,"Leipzig, Germany",Leipzig
T2017_00777,2017-03-21T13,"Electrek green energy brief: Solar glass as art, how to create 26.3% solar cell, and more #tesla #eCar","Leipzig, Germany",Leipzig
T2014_01124,2014-05-05T11,#EnergyStorage 2014: Branche fordert bessere Rahmenbedingungen für Energiespeicher [URL] @[REDACTED],"Leipzig, Germany",Leipzig
T2021_01633,2021-09-07T16,Direct solar hydrogen generation tech powered by 24.3%-efficient tandem perovskite-silicon #solar cell,"Leipzig, Germany",Leipzig
T2020_02394,2020-12-01T16,We are taking a next step to bring down the cost of #solar energy. Our new partner @[REDACTED] has developed an algorithm which analyzes the solar cell data gained from our LED solar simulator.,"Leipzig, Germany",Leipzig
T2016_00271,2016-01-27T19,A new Tesla Powerpack and solar installation shows the potential of the system for commercial projects #tesla #eCar,"Leipzig, Germany",Leipzig
T2013_02969,2013-10-28T21,I thought it is not possible to save renewable energy !? [URL] @[REDACTED] #renewable #energy #solar,"Leipzig, Germany",Leipzig
T2013_01159,2013-04-22T16,#Reisen BRUNTON HYBRID SOLAR CHARGER EMBER and BUMP – POWER AUS DER HOSENTASCHE [URL] #StadtReisenOutdoor,"Dortmund, Germany",Dortmund
T2014_02609,2014-09-28T07,ahm off installing more solar lamps in de garden------!!!-----OH BOY @[REDACTED] LOOK at ALL dat SUNLIGHT !!,"Dortmund, Germany",Dortmund
T2018_00504,2018-02-14T17,"My solar lampions absorbed enough solar energy to come on just now.. @[REDACTED] in the garden.. The more sunlight, the longer they stay on. :crystal_ball::collision:","Dortmund, Germany",Dortmund
T2016_02108,2016-07-09T19,Die Metro in Santiago de Chile soll ab 2017 bis zu 78 % mit Solar (100 MW)- und Windenergie - betrieben werden -,"Dortmund, Germany",Dortmund
T2017_00502,2017-02-21T09,"Stiftung Warentest  hat 42 PV-Versicherungen getestet! Es gibt gute Verträge, schon für unter 100€ im Jahr!  #solar","Dortmund, Germany",Dortmund
T2021_01269,2021-07-12T21,"The power company is not yet sure if we may connect our solar roof to their net but that's fine because we're not even sure climate change is real, right?","Dortmund, Germany",Dortmund
T2018_01063,2018-03-29T11,"""The world’s biggest-ever solar project - a $200 billion venture in Saudi Arabia - comes with a “batteries included” sticker that signals a major shift for the industry."" #solar #RenewableEnergy #renewables","Dortmund, Germany",Dortmund
T2017_01539,2017-05-30T08,The “world’s first #solar #energy farm in a refugee camp” has been opened in Jordan’s Azraq refugee camp.,"Dortmund, Germany",Dortmund
T2020_00952,2020-06-04T06,"Gewaltige Mengen an Mineralien und Metallen brauchen wir, um Windkraft, Solar, Geothermie und Energiespeicher nutzen zu können: über 3 Milliarden Tonnen bis 2050, schätzt die Weltbank. Das dürfte aber kaum machbar sein, schreibt Robin Bromby in","Dortmund, Germany",Dortmund
T2016_01564,2016-05-18T18,Ich habe ein @[REDACTED]-Video positiv bewertet:Building and testing our new solar powered DEATH RAY!,"Dortmund, Germany",Dortmund
T2021_02039,2021-11-25T12,"Hatipere power! @[REDACTED] KOMBI STATION | We are remodeling our mobile studio and podcast platform into an eco-friendly and solar powered unit with new onboard features that will allow us to record, film, stream live on the go.","Dortmund, Germany",Dortmund
T2013_02574,2013-09-15T17,Melbourne: Eine geplante Solarfarm könnte der geplanten Verkehrsanbindung (HGV-Verkehr) des Flughafens im Weg stehen [URL],"Dortmund, Germany",Dortmund
T2018_00517,2018-02-15T13,"Forscher der TU Braunschweig haben mit Farbstoffen gespickte Kunststofffolie entwickelt, die großflächig Licht einfangen und auf kleine Hochleistungssolarzellen lenken kann #solar #erneuerbare #Energie","Dortmund, Germany",Dortmund
